source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0051480,regulation of cytosolic calcium ion concentration,1.0,False,"""Any process involved in the maintenance of an internal steady state of calcium ions within the cytosol of a cell or between the cytosol and its surroundings."" [GOC:ai, GOC:mah, GOC:rph]",56,54,1,20972,0.018518518518518517,0.017857142857142856,query_1,['GO:0006874']
GO:BP,GO:0051552,flavone metabolic process,1.0,False,"""The chemical reactions and pathways involving flavones, a class of pigmented plant compounds based on 2-phenyl-4H-1-benzopyran-4-one (2-phenylchromone)."" [PMID:18567791]",6,54,1,20972,0.018518518518518517,0.16666666666666666,query_1,"['GO:0009812', 'GO:0042440']"
GO:BP,GO:0051592,response to calcium ion,1.0,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a calcium ion stimulus."" [GOC:ai]",131,54,1,20972,0.018518518518518517,0.007633587786259542,query_1,['GO:0010038']
GO:BP,GO:0051604,protein maturation,1.0,False,"""Any process leading to the attainment of the full functional capacity of a protein."" [GOC:ai]",530,54,2,20972,0.037037037037037035,0.0037735849056603774,query_1,"['GO:0010467', 'GO:0019538']"
GO:BP,GO:0051606,detection of stimulus,1.0,False,"""The series of events in which a stimulus is received by a cell or organism and converted into a molecular signal."" [GOC:add, GOC:ai, GOC:dph, GOC:mah]",646,54,1,20972,0.018518518518518517,0.0015479876160990713,query_1,['GO:0050896']
GO:BP,GO:0051607,defense response to virus,1.0,False,"""Reactions triggered in response to the presence of a virus that act to protect the cell or organism."" [GOC:ai]",322,54,1,20972,0.018518518518518517,0.003105590062111801,query_1,"['GO:0006952', 'GO:0009615']"
GO:BP,GO:0051640,organelle localization,1.0,False,"""Any process in which an organelle is transported to, and/or maintained in, a specific location."" [GOC:ai]",614,54,1,20972,0.018518518518518517,0.0016286644951140066,query_1,['GO:0051179']
GO:BP,GO:0051641,cellular localization,1.0,False,"""A cellular localization process whereby a substance or cellular entity, such as a protein complex or organelle, is transported to, and/or maintained in, a specific location within a cell including the localization of substances or cellular entities to the cell membrane."" [GOC:tb, GOC:vw]",2584,54,8,20972,0.14814814814814814,0.0030959752321981426,query_1,"['GO:0009987', 'GO:0051179']"
GO:BP,GO:0051643,endoplasmic reticulum localization,1.0,False,"""Any process in which endoplasmic reticulum is transported to, and/or maintained in, a specific location within the cell."" [GOC:ai]",9,54,1,20972,0.018518518518518517,0.1111111111111111,query_1,"['GO:0007029', 'GO:0051640']"
GO:BP,GO:0051338,regulation of transferase activity,1.0,False,"""Any process that modulates the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."" [GOC:ai]",408,54,1,20972,0.018518518518518517,0.0024509803921568627,query_1,['GO:0050790']
GO:BP,GO:0051881,regulation of mitochondrial membrane potential,1.0,False,"""Any process that modulates the establishment or extent of the mitochondrial membrane potential, the electric potential existing across the mitochondrial membrane arising from charges in the membrane itself and from the charges present in the media on either side of the membrane."" [GOC:ai]",70,54,1,20972,0.018518518518518517,0.014285714285714285,query_1,['GO:0042391']
GO:BP,GO:0051851,host-mediated perturbation of symbiont process,1.0,False,"""The process in which an host alters or subverts a process in a symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."" [GOC:cc]",107,54,1,20972,0.018518518518518517,0.009345794392523364,query_1,['GO:0035821']
GO:BP,GO:0051799,negative regulation of hair follicle development,1.0,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of hair follicle development."" [GOC:ai]",6,54,1,20972,0.018518518518518517,0.16666666666666666,query_1,"['GO:0001942', 'GO:0051093', 'GO:0051241', 'GO:0051797']"
GO:BP,GO:0060627,regulation of vesicle-mediated transport,1.0,False,"""Any process that modulates the rate, frequency, or extent of vesicle-mediated transport, the directed movement of substances, either within a vesicle or in the vesicle membrane, into, out of or within a cell."" [GOC:dph, GOC:tb]",529,54,4,20972,0.07407407407407407,0.007561436672967864,query_1,"['GO:0016192', 'GO:0050794', 'GO:0051049']"
GO:BP,GO:0060675,ureteric bud morphogenesis,1.0,False,"""The process in which the ureteric bud is generated and organized."" [GOC:dph, GOC:mtg_kidney_jan10]",68,54,1,20972,0.018518518518518517,0.014705882352941176,query_1,"['GO:0001657', 'GO:0072171']"
GO:BP,GO:0060688,regulation of morphogenesis of a branching structure,1.0,False,"""Any process that modulates the rate, frequency, or extent of branching morphogenesis, the process in which the anatomical structures of branches are generated and organized."" [GOC:dph]",53,54,1,20972,0.018518518518518517,0.018867924528301886,query_1,"['GO:0001763', 'GO:0022603', 'GO:0051239']"
GO:BP,GO:0060788,ectodermal placode formation,1.0,False,"""The developmental process in which an ectodermal placode forms. An ectodermal placode is a thickening of the ectoderm that is the primordium of many structures derived from the ectoderm."" [GOC:dph, GOC:sdb_2009, GOC:tb]",13,54,1,20972,0.018518518518518517,0.07692307692307693,query_1,"['GO:0048646', 'GO:0071697']"
GO:BP,GO:0060789,hair follicle placode formation,1.0,False,"""The developmental process in which a hair placode forms. An hair follicle placode is a thickening of the ectoderm that will give rise to the hair follicle bud."" [GOC:dph, GOC:sdb_2009, GOC:tb]",6,54,1,20972,0.018518518518518517,0.16666666666666666,query_1,"['GO:0001942', 'GO:0060788']"
GO:BP,GO:0055062,phosphate ion homeostasis,1.0,False,"""Any process involved in the maintenance of an internal steady state of phosphate ions within an organism or cell."" [GOC:jid, GOC:mah]",20,54,1,20972,0.018518518518518517,0.05,query_1,['GO:0098771']
GO:BP,GO:0055064,chloride ion homeostasis,1.0,False,"""Any process involved in the maintenance of an internal steady state of chloride ions within an organism or cell."" [GOC:jid, GOC:mah]",19,54,1,20972,0.018518518518518517,0.05263157894736842,query_1,"['GO:0055081', 'GO:0098771']"
GO:BP,GO:0055074,calcium ion homeostasis,1.0,False,"""Any process involved in the maintenance of an internal steady state of calcium ions within an organism or cell."" [GOC:ceb, GOC:jid, GOC:mah]",225,54,2,20972,0.037037037037037035,0.008888888888888889,query_1,"['GO:0055080', 'GO:0098771']"
GO:BP,GO:0055075,potassium ion homeostasis,1.0,False,"""Any process involved in the maintenance of an internal steady state of potassium ions within an organism or cell."" [GOC:jid, GOC:mah]",36,54,1,20972,0.018518518518518517,0.027777777777777776,query_1,"['GO:0055080', 'GO:0098771']"
GO:BP,GO:0055078,sodium ion homeostasis,1.0,False,"""Any process involved in the maintenance of an internal steady state of sodium ions within an organism or cell."" [GOC:ai, GOC:jid, GOC:mah]",47,54,1,20972,0.018518518518518517,0.02127659574468085,query_1,"['GO:0055080', 'GO:0098771']"
GO:BP,GO:0055080,monoatomic cation homeostasis,1.0,False,"""Any process involved in the maintenance of an internal steady state of monoatomic cations within an organism or cell. Monatomic cations (also called simple cations) are cations consisting of exactly one atom."" [GOC:ceb, GOC:jid, GOC:mah]",513,54,2,20972,0.037037037037037035,0.003898635477582846,query_1,['GO:0050801']
GO:BP,GO:0055081,monoatomic anion homeostasis,1.0,False,"""Any process involved in the maintenance of an internal steady state of monoatomic anions within an organism or cell. Monatomic anions (also called simple anions) are anions consisting of exactly one atom."" [GOC:ceb, GOC:jid, GOC:mah]",21,54,1,20972,0.018518518518518517,0.047619047619047616,query_1,['GO:0050801']
GO:BP,GO:0055082,intracellular chemical homeostasis,1.0,False,"""A homeostatic process involved in the maintenance of a steady state level of a chemical within a cell."" [GOC:isa_complete, GOC:jid]",626,54,2,20972,0.037037037037037035,0.003194888178913738,query_1,"['GO:0019725', 'GO:0048878']"
GO:BP,GO:0055085,transmembrane transport,1.0,False,"""The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other."" [GOC:dph, GOC:jid]",1555,54,5,20972,0.09259259259259259,0.003215434083601286,query_1,"['GO:0006810', 'GO:0009987']"
GO:BP,GO:0055086,nucleobase-containing small molecule metabolic process,1.0,False,"""The cellular chemical reactions and pathways involving a nucleobase-containing small molecule: a nucleobase, a nucleoside, or a nucleotide."" [GOC:vw]",668,54,4,20972,0.07407407407407407,0.005988023952095809,query_1,"['GO:0006139', 'GO:0044281']"
GO:BP,GO:0055123,digestive system development,1.0,False,"""The process whose specific outcome is the progression of the digestive system over time, from its formation to the mature structure. The digestive system is the entire structure in which digestion takes place. Digestion is all of the physical, chemical, and biochemical processes carried out by multicellular organisms to break down ingested nutrients into components that may be easily absorbed and directed into metabolism."" [GOC:jid]",147,54,1,20972,0.018518518518518517,0.006802721088435374,query_1,['GO:0048731']
GO:BP,GO:0060021,roof of mouth development,1.0,False,"""The biological process whose specific outcome is the progression of the roof of the mouth from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure. The roof of the mouth is the partition that separates the nasal and oral cavities."" [GOC:dph, ISBN:0721662544]",93,54,1,20972,0.018518518518518517,0.010752688172043012,query_1,['GO:0048856']
GO:BP,GO:0060041,retina development in camera-type eye,1.0,False,"""The process whose specific outcome is the progression of the retina over time, from its formation to the mature structure. The retina is the innermost layer or coating at the back of the eyeball, which is sensitive to light and in which the optic nerve terminates."" [GOC:bf, GOC:dph, ISBN:0815340729]",175,54,1,20972,0.018518518518518517,0.005714285714285714,query_1,"['GO:0043010', 'GO:0048856']"
GO:BP,GO:0060046,regulation of acrosome reaction,1.0,False,"""Any process that modulates the frequency, rate or extent of the acrosome reaction."" [GOC:dph]",16,54,1,20972,0.018518518518518517,0.0625,query_1,"['GO:0007340', 'GO:2000241']"
GO:BP,GO:0060070,canonical Wnt signaling pathway,1.0,False,"""A type of Wnt signaling pathway in which Wnt binding to its receptor on the surface of a target cell results in the by propagation of the molecular signals via beta-catenin, and end with a change in transcription of target genes. In this pathway, the activated receptor signals via downstream effectors that result in the inhibition of beta-catenin phosphorylation, thereby preventing degradation of beta-catenin. Stabilized beta-catenin can then accumulate and travel to the nucleus to trigger changes in transcription of target genes."" [PMID:11532397, PMID:19619488]",310,54,2,20972,0.037037037037037035,0.0064516129032258064,query_1,['GO:0016055']
GO:BP,GO:0060073,micturition,1.0,False,"""The regulation of body fluids process in which parasympathetic nerves stimulate the bladder wall muscle to contract and expel urine from the body."" [GOC:dph]",8,54,1,20972,0.018518518518518517,0.125,query_1,"['GO:0003014', 'GO:0007588']"
GO:BP,GO:0051716,cellular response to stimulus,1.0,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]",7425,54,28,20972,0.5185185185185185,0.003771043771043771,query_1,"['GO:0009987', 'GO:0050896']"
GO:BP,GO:0051797,regulation of hair follicle development,1.0,False,"""Any process that modulates the frequency, rate or extent of hair follicle development."" [GOC:ai]",21,54,1,20972,0.018518518518518517,0.047619047619047616,query_1,"['GO:0001942', 'GO:0042634', 'GO:2000026']"
